%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
161, -14349.98, -5286.88, -81476.20, -65798.19, 187500.00, -62984.17, -70374.38, -51622.71, 0.000, 0.000, 0.000, 16:37:54.367
162, -14502.79, -5550.25, -81480.95, -65807.45, 187500.00, -62994.72, -70395.45, -51636.02, 0.000, 0.000, 0.000, 16:37:54.368
163, -14498.17, -5541.27, -81462.52, -65779.73, 187500.00, -62966.72, -70359.98, -51603.94, 0.000, 0.000, 0.000, 16:37:54.368
164, -14356.14, -5284.24, -81471.81, -65781.56, 187500.00, -62962.34, -70343.04, -51602.00, 0.000, 0.000, 0.000, 16:37:54.368
165, -14300.22, -5220.41, -81446.76, -65769.38, 187500.00, -62950.80, -70337.20, -51588.43, -0.022, 0.986, 0.310, 16:37:54.369
166, -14378.92, -5423.63, -81376.82, -65711.38, 187500.00, -62898.95, -70294.91, -51531.92, 0.000, 0.000, 0.000, 16:37:54.369
167, -14430.11, -5502.75, -81390.43, -65716.05, 187500.00, -62905.09, -70297.04, -51545.16, 0.000, 0.000, 0.000, 16:37:54.369
168, -14320.34, -5284.33, -81420.23, -65730.48, 187500.00, -62914.64, -70294.18, -51562.81, 0.000, 0.000, 0.000, 16:37:54.370
169, -14224.36, -5145.68, -81396.55, -65712.70, 187500.00, -62893.92, -70283.92, -51539.63, 0.000, 0.000, 0.000, 16:37:54.370
170, -14326.60, -5365.25, -81359.74, -65687.10, 187500.00, -62863.47, -70269.91, -51520.57, 0.000, 0.000, 0.000, 16:37:54.370
171, -14339.81, -5429.40, -81297.90, -65621.08, 187500.00, -62804.82, -70195.96, -51444.13, 0.000, 0.000, 0.000, 16:37:54.371
172, -14239.58, -5235.23, -81318.10, -65628.63, 187500.00, -62806.45, -70182.42, -51447.59, 0.000, 0.000, 0.000, 16:37:54.371
173, -14131.91, -5052.43, -81315.84, -65628.90, 187500.00, -62806.34, -70191.23, -51441.29, 0.000, 0.000, 0.000, 16:37:54.371
174, -14211.80, -5234.58, -81282.20, -65604.24, 187500.00, -62779.92, -70173.21, -51404.07, 0.000, 0.000, 0.000, 16:37:54.372
175, -14346.29, -5443.39, -81310.62, -65633.57, 187500.00, -62810.70, -70204.73, -51433.78, -0.026, 0.978, 0.308, 16:37:54.372
176, -14218.21, -5245.89, -81269.20, -65578.97, 187500.00, -62763.34, -70138.19, -51390.26, 0.000, 0.000, 0.000, 16:37:54.372
177, -14112.73, -5040.65, -81295.95, -65607.38, 187500.00, -62792.39, -70164.90, -51422.96, 0.000, 0.000, 0.000, 16:37:54.373
178, -14162.56, -5167.03, -81262.09, -65588.22, 187500.00, -62775.97, -70160.18, -51404.27, 0.000, 0.000, 0.000, 16:37:54.373
179, -14237.68, -5340.41, -81210.32, -65535.94, 187500.00, -62724.74, -70111.99, -51356.17, 0.000, 0.000, 0.000, 16:37:54.373
180, -14153.46, -5209.16, -81176.48, -65490.83, 187500.00, -62684.14, -70052.29, -51312.05, 0.000, 0.000, 0.000, 16:37:54.374
181, -14052.97, -4992.98, -81229.41, -65540.30, 187500.00, -62733.95, -70085.99, -51357.24, 0.000, 0.000, 0.000, 16:37:54.412
182, -14083.99, -5071.43, -81211.22, -65532.94, 187500.00, -62723.84, -70099.05, -51355.50, 0.000, 0.000, 0.000, 16:37:54.413
183, -14166.74, -5262.90, -81147.13, -65473.78, 187500.00, -62668.63, -70053.12, -51294.73, 0.000, 0.000, 0.000, 16:37:54.413
184, -14149.01, -5221.52, -81148.05, -65464.05, 187500.00, -62665.57, -70025.48, -51281.20, 0.000, 0.000, 0.000, 16:37:54.413
185, -14029.68, -4978.83, -81181.17, -65489.87, 187500.00, -62685.18, -70042.63, -51307.51, -0.010, 0.978, 0.306, 16:37:54.413
